task_id,image_id,filename,category,polarity,gt_ar,h_item_ar,context_ar,question_text,ground_truth,raw_response,parsed_answer,is_correct,error_type,detail,attempts,latency_s,model_name,provider,reasoning_disabled,prompt_version,temperature,timestamp
architecture_ibrahim_palace_screenshot_2023_11_16_093255__no,architecture_ibrahim_palace_screenshot_2023_11_16_093255,Ibrahim_Palace_Screenshot 2023-11-16 093255.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لقلعة زعبل، منشأة عسكرية دفاعية بحتة تخلو من أي قباب أو مآذن، تتكون م,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,نعم,yes,0,,,1,2.57,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.799311+00:00
architecture_ithra_screenshot_2023_10_31_111009__yes,architecture_ithra_screenshot_2023_10_31_111009,Ithra_Screenshot 2023-10-31 111009.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، بقبته الهندسية الضخمة المثقوبة بزخارف نجمية متشا,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,2.58,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.820868+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093318__yes,architecture_ibrahim_palace_screenshot_2023_11_16_093318,Ibrahim_Palace_Screenshot 2023-11-16 093318.png,architecture,yes,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة لبرج أسطواني من أبراج قلعة زعبل الحجرية قيد الترميم على قمة الجبل الصخري في,هل هذا المبنى قصر إبراهيم بالهفوف؟,نعم,لا,no,0,,,1,2.59,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.824137+00:00
architecture_al_masmak_palace_masmak_1__yes,architecture_al_masmak_palace_masmak_1,Al_Masmak_Palace_masmak (1).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة لقصر المربع التاريخي بالرياض، أحد أشهر القصور الطينية التي شيدها الملك عبدا,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,1,2.75,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.830500+00:00
architecture_al_faisaliah_tower_f1__no,architecture_al_faisaliah_tower_f1,Al_Faisaliah_Tower_f1.png,architecture,no,برج الفيصلية,برج المملكة,صورة لبرج المملكة الزجاجي الأزرق الشاهق، ينتهي من الأعلى بفتحة مقوسة كبيرة على ش,هل هذا المبنى برج المملكة؟,لا,لا,no,1,,,1,2.76,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.847286+00:00
architecture_al_faisaliah_tower_f1__yes,architecture_al_faisaliah_tower_f1,Al_Faisaliah_Tower_f1.png,architecture,yes,برج الفيصلية,برج المملكة,صورة لبرج المملكة الزجاجي الأزرق الشاهق، ينتهي من الأعلى بفتحة مقوسة كبيرة على ش,هل هذا المبنى برج الفيصلية؟,نعم,لا,no,0,,,1,2.76,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.847966+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093318__no,architecture_ibrahim_palace_screenshot_2023_11_16_093318,Ibrahim_Palace_Screenshot 2023-11-16 093318.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة لبرج أسطواني من أبراج قلعة زعبل الحجرية قيد الترميم على قمة الجبل الصخري في,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,لا,no,1,,,1,2.68,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.918511+00:00
architecture_al_masmak_palace_masmak_12__yes,architecture_al_masmak_palace_masmak_12,Al_Masmak_Palace_masmak (12).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة واسعة لقصر المربع التاريخي بالكامل من الخارج، تُظهر أروقته المقنطرة المحيطة,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,1,2.88,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:16.967044+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093223__no,architecture_ibrahim_palace_screenshot_2023_11_16_093223,Ibrahim_Palace_Screenshot 2023-11-16 093223.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة نهارية لبرجين من أبراج قلعة زعبل الأربعة المخروطية الشكل بشرفات مسننة، على ,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,لا,no,1,,,1,2.87,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.074515+00:00
architecture_diriyah_d1__yes,architecture_diriyah_d1,Diriyah_d1.png,architecture,yes,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لقصر المربع التاريخي المرمم، بجدران مستقيمة نظيفة الحواف وأروقة مقنطرة منتظ,هل هذا المبنى حي الطريف بالدرعية؟,نعم,لا,no,0,,,1,3.03,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.124364+00:00
architecture_diriyah_d11__yes,architecture_diriyah_d11,Diriyah_d11.png,architecture,yes,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لجزء من أروقة قصر المربع التاريخي المقنطرة، بارز عن الجدار المحيط، ضمن مبنى,هل هذا المبنى حي الطريف بالدرعية؟,نعم,لا,no,0,,,1,3.02,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.131312+00:00
architecture_al_masmak_palace_masmak_11__no,architecture_al_masmak_palace_masmak_11,Al_Masmak_Palace_masmak (11).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة للمدخل الرئيسي لقصر المربع التاريخي، ببوابة مقنطرة كبيرة ضمن أروقة القصر، و,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,3.17,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.254272+00:00
architecture_al_masmak_palace_masmak_10__yes,architecture_al_masmak_palace_masmak_10,Al_Masmak_Palace_masmak (10).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة قريبة لركن من أروقة قصر المربع التاريخي المقنطرة، تُظهر عموداً حجرياً واحدا,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,1,3.43,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.518630+00:00
architecture_al_masmak_palace_masmak_12__no,architecture_al_masmak_palace_masmak_12,Al_Masmak_Palace_masmak (12).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة واسعة لقصر المربع التاريخي بالكامل من الخارج، تُظهر أروقته المقنطرة المحيطة,هل هذا المبنى قصر المربع التاريخي؟,لا,لا,no,1,,,1,3.46,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.543584+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093153__no,architecture_ibrahim_palace_screenshot_2023_11_16_093153,Ibrahim_Palace_Screenshot 2023-11-16 093153.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لبرج طيني مخروطي من أبراج قلعة زعبل الأربعة، يعلو قمة جبل صخري شاهق ف,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,نعم,yes,0,,,1,3.41,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.572865+00:00
architecture_al_masmak_palace_masmak_11__yes,architecture_al_masmak_palace_masmak_11,Al_Masmak_Palace_masmak (11).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة للمدخل الرئيسي لقصر المربع التاريخي، ببوابة مقنطرة كبيرة ضمن أروقة القصر، و,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,1,3.58,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.667097+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093223__yes,architecture_ibrahim_palace_screenshot_2023_11_16_093223,Ibrahim_Palace_Screenshot 2023-11-16 093223.png,architecture,yes,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة نهارية لبرجين من أبراج قلعة زعبل الأربعة المخروطية الشكل بشرفات مسننة، على ,هل هذا المبنى قصر إبراهيم بالهفوف؟,نعم,لا,no,0,,,1,3.52,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.715430+00:00
architecture_king_abdullah_financial_district_kafd_k11__yes,architecture_king_abdullah_financial_district_kafd_k11,King_Abdullah_Financial_District_KAFD_k11.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة جوية ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه الزجاجية مبنى ا,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,0.97,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.722312+00:00
architecture_al_masmak_palace_masmak_1__no,architecture_al_masmak_palace_masmak_1,Al_Masmak_Palace_masmak (1).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة لقصر المربع التاريخي بالرياض، أحد أشهر القصور الطينية التي شيدها الملك عبدا,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,3.76,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.843690+00:00
architecture_king_abdullah_financial_district_kafd_k13__yes,architecture_king_abdullah_financial_district_kafd_k13,King_Abdullah_Financial_District_KAFD_k13.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر مبنى البوابة (ذا غيت) ذو الشكل ,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,1.08,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:17.908588+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093153__yes,architecture_ibrahim_palace_screenshot_2023_11_16_093153,Ibrahim_Palace_Screenshot 2023-11-16 093153.png,architecture,yes,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لبرج طيني مخروطي من أبراج قلعة زعبل الأربعة، يعلو قمة جبل صخري شاهق ف,هل هذا المبنى قصر إبراهيم بالهفوف؟,نعم,لا,no,0,,,1,3.85,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.005263+00:00
architecture_ithra_screenshot_2023_10_31_111316__yes,architecture_ithra_screenshot_2023_10_31_111316,Ithra_Screenshot 2023-10-31 111316.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة نهارية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الفضية المعدنية الطبيعية ال,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,1.74,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.103360+00:00
architecture_ithra_screenshot_2023_10_31_111316__no,architecture_ithra_screenshot_2023_10_31_111316,Ithra_Screenshot 2023-10-31 111316.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة نهارية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الفضية المعدنية الطبيعية ال,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,1,1.69,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.176542+00:00
architecture_king_abdullah_financial_district_kafd_k13__no,architecture_king_abdullah_financial_district_kafd_k13,King_Abdullah_Financial_District_KAFD_k13.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر مبنى البوابة (ذا غيت) ذو الشكل ,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,لا,no,1,,,1,1.43,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.257459+00:00
architecture_king_abdullah_financial_district_kafd_k11__no,architecture_king_abdullah_financial_district_kafd_k11,King_Abdullah_Financial_District_KAFD_k11.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة جوية ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه الزجاجية مبنى ا,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,نعم,yes,0,,,1,1.57,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.346612+00:00
architecture_king_abdullah_financial_district_kafd_k12__yes,architecture_king_abdullah_financial_district_kafd_k12,King_Abdullah_Financial_District_KAFD_k12.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه مبنى البوابة (ذا غيت,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,1.57,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.365577+00:00
architecture_king_abdullah_financial_district_kafd_k12__no,architecture_king_abdullah_financial_district_kafd_k12,King_Abdullah_Financial_District_KAFD_k12.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه مبنى البوابة (ذا غيت,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,لا,no,1,,,1,1.75,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.573628+00:00
architecture_al_masmak_palace_masmak_10__no,architecture_al_masmak_palace_masmak_10,Al_Masmak_Palace_masmak (10).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة قريبة لركن من أروقة قصر المربع التاريخي المقنطرة، تُظهر عموداً حجرياً واحدا,هل هذا المبنى قصر المربع التاريخي؟,لا,لا,no,1,,,1,4.51,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.595228+00:00
architecture_king_abdullah_financial_district_kafd_k10__no,architecture_king_abdullah_financial_district_kafd_k10,King_Abdullah_Financial_District_KAFD_k10.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة نهارية لمركز دبي المالي العالمي (DIFC)، مكتمل الإنشاء بالكامل بأبراجه الزجا,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,نعم,yes,0,,,1,1.91,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.605686+00:00
architecture_kingdom_tower_mam_12__yes,architecture_kingdom_tower_mam_12,Kingdom_Tower_mam (12).png,architecture,yes,برج المملكة,برج الفيصلية,صورة مقربة من أسفل لبرج الفيصلية، تُظهر انعكاس ضوء الشمس على هيكله الكروي الذهبي,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,1.62,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.749485+00:00
architecture_kingdom_tower_mam_10__yes,architecture_kingdom_tower_mam_10,Kingdom_Tower_mam (10).png,architecture,yes,برج المملكة,برج الفيصلية,صورة ليلية لبرج الفيصلية مضاءً بإضاءة أرجوانية وزرقاء، تُظهر الهيكل الكروي الذهب,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,1.86,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.780264+00:00
architecture_kingdom_tower_mam_11__no,architecture_kingdom_tower_mam_11,Kingdom_Tower_mam (11).png,architecture,no,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية تحت سماء غائمة رمادية، تُظهر واجهته الزجاجية اللامعة وهيكله ا,هل هذا المبنى برج الفيصلية؟,لا,لا,no,1,,,1,1.66,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.780592+00:00
architecture_ithra_screenshot_2023_10_31_111128__yes,architecture_ithra_screenshot_2023_10_31_111128,Ithra_Screenshot 2023-10-31 111128.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الضخمة المثقوبة بزخارف نجمية,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,2.65,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.839358+00:00
architecture_maraya_mirror_1__yes,architecture_maraya_mirror_1,Maraya_mirror (1).png,architecture,yes,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة لمتحف المستقبل بدبي، ذي الشكل البيضاوي المفرغ، تغطي واجهته عبارات شعرية بال,هل هذا المبنى مرايا (قاعة الحفلات المرآوية بالعلا)؟,نعم,لا,no,0,,,1,1.32,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.839652+00:00
architecture_ithra_screenshot_2023_10_31_111128__no,architecture_ithra_screenshot_2023_10_31_111128,Ithra_Screenshot 2023-10-31 111128.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الضخمة المثقوبة بزخارف نجمية,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,1,2.8,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:18.995841+00:00
architecture_ithra_screenshot_2023_10_31_111325__yes,architecture_ithra_screenshot_2023_10_31_111325,Ithra_Screenshot 2023-10-31 111325.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة لمتحف اللوفر أبوظبي عند الشفق بألوان سماء وردية وزرقاء، تُظهر قبته الهندسية,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,2.48,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.005893+00:00
architecture_kingdom_tower_mam_1__yes,architecture_kingdom_tower_mam_1,Kingdom_Tower_mam (1).png,architecture,yes,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية الزجاجي الشاهق المدبب من الأعلى، يعلوه هيكل كروي ذهبي كبير، ت,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,2.3,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.151202+00:00
architecture_maraya_mirror_11__no,architecture_maraya_mirror_11,Maraya_mirror (11).png,architecture,no,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة قريبة لواجهة متحف المستقبل بدبي، تُظهر فتحة نافذة على شكل عبارة شعرية بالخط,هل هذا المبنى متحف المستقبل بدبي؟,لا,لا,no,1,,,1,1.5,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.221950+00:00
architecture_maraya_mirror_10__yes,architecture_maraya_mirror_10,Maraya_mirror (10).png,architecture,yes,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة لمتحف المستقبل بدبي تحت سماء زرقاء داكنة، تُظهر واجهته البيضاوية المفرغة ال,هل هذا المبنى مرايا (قاعة الحفلات المرآوية بالعلا)؟,نعم,لا,no,0,,,1,1.77,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.347657+00:00
architecture_quba_mosque_quba_1__yes,architecture_quba_mosque_quba_1,Quba_Mosque_quba (1).png,architecture,yes,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين بالمدينة المنورة، ذي القبتين المتقاربتين في الحجم ترتفعان نح,هل هذا المبنى مسجد قباء؟,نعم,لا,no,0,,,1,1.36,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.365500+00:00
architecture_kingdom_tower_mam_11__yes,architecture_kingdom_tower_mam_11,Kingdom_Tower_mam (11).png,architecture,yes,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية تحت سماء غائمة رمادية، تُظهر واجهته الزجاجية اللامعة وهيكله ا,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,2.54,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.617647+00:00
architecture_quba_mosque_quba_1__no,architecture_quba_mosque_quba_1,Quba_Mosque_quba (1).png,architecture,no,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين بالمدينة المنورة، ذي القبتين المتقاربتين في الحجم ترتفعان نح,هل هذا المبنى مسجد القبلتين؟,لا,نعم,yes,0,,,1,1.55,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.656962+00:00
architecture_maraya_mirror_1__no,architecture_maraya_mirror_1,Maraya_mirror (1).png,architecture,no,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة لمتحف المستقبل بدبي، ذي الشكل البيضاوي المفرغ، تغطي واجهته عبارات شعرية بال,هل هذا المبنى متحف المستقبل بدبي؟,لا,لا,no,1,,,1,2.13,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.670250+00:00
architecture_kingdom_tower_mam_10__no,architecture_kingdom_tower_mam_10,Kingdom_Tower_mam (10).png,architecture,no,برج المملكة,برج الفيصلية,صورة ليلية لبرج الفيصلية مضاءً بإضاءة أرجوانية وزرقاء، تُظهر الهيكل الكروي الذهب,هل هذا المبنى برج الفيصلية؟,لا,نعم,yes,0,,,1,2.76,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.728791+00:00
architecture_kingdom_tower_mam_12__no,architecture_kingdom_tower_mam_12,Kingdom_Tower_mam (12).png,architecture,no,برج المملكة,برج الفيصلية,صورة مقربة من أسفل لبرج الفيصلية، تُظهر انعكاس ضوء الشمس على هيكله الكروي الذهبي,هل هذا المبنى برج الفيصلية؟,لا,لا,no,1,,,1,2.49,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.740375+00:00
architecture_quba_mosque_quba_10__yes,architecture_quba_mosque_quba_10,Quba_Mosque_quba (10).png,architecture,yes,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين الأبيض بالمدينة المنورة من زاوية أخرى، تُظهر القبتين المتقار,هل هذا المبنى مسجد قباء؟,نعم,لا,no,0,,,1,1.72,google/gemini-2.5-flash-lite,openrouter,1,1,0,2026-08-28T08:58:19.897934+00:00
