task_id,image_id,filename,category,polarity,gt_ar,h_item_ar,context_ar,question_text,ground_truth,raw_response,parsed_answer,is_correct,error_type,detail,attempts,latency_s,model_name,provider,reasoning_disabled,prompt_version,temperature,timestamp
architecture_diriyah_d__yes,architecture_diriyah_d,Diriyah_d.png,architecture,yes,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لقصر المربع التاريخي بالرياض، أحد أشهر القصور الطينية التي شيدها الملك عبدا,هل هذا المبنى حي الطريف بالدرعية؟,نعم,لا,no,0,,,1,3.83,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.181743+00:00
architecture_diriyah_d10__yes,architecture_diriyah_d10,Diriyah_d10.png,architecture,yes,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لواجهة قصر المربع التاريخي الطينية المسطحة، بفتحات نوافذ داكنة متكررة على ع,هل هذا المبنى حي الطريف بالدرعية؟,نعم,لا,no,0,,,1,3.94,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.293432+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093153__no,architecture_ibrahim_palace_screenshot_2023_11_16_093153,Ibrahim_Palace_Screenshot 2023-11-16 093153.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لبرج طيني مخروطي من أبراج قلعة زعبل الأربعة، يعلو قمة جبل صخري شاهق ف,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,نعم,yes,0,,,1,2.5,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.315807+00:00
architecture_diriyah_d11__yes,architecture_diriyah_d11,Diriyah_d11.png,architecture,yes,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لجزء من أروقة قصر المربع التاريخي المقنطرة، بارز عن الجدار المحيط، ضمن مبنى,هل هذا المبنى حي الطريف بالدرعية؟,نعم,نعم,yes,1,,,1,4.0,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.350479+00:00
architecture_al_masmak_palace_masmak_12__no,architecture_al_masmak_palace_masmak_12,Al_Masmak_Palace_masmak (12).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة واسعة لقصر المربع التاريخي بالكامل من الخارج، تُظهر أروقته المقنطرة المحيطة,هل هذا المبنى قصر المربع التاريخي؟,لا,لا,no,1,,,1,4.0,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.350838+00:00
architecture_diriyah_d11__no,architecture_diriyah_d11,Diriyah_d11.png,architecture,no,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لجزء من أروقة قصر المربع التاريخي المقنطرة، بارز عن الجدار المحيط، ضمن مبنى,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,4.0,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.351412+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093255__no,architecture_ibrahim_palace_screenshot_2023_11_16_093255,Ibrahim_Palace_Screenshot 2023-11-16 093255.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لقلعة زعبل، منشأة عسكرية دفاعية بحتة تخلو من أي قباب أو مآذن، تتكون م,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,لا,no,1,,,1,1.14,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.510166+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093318__no,architecture_ibrahim_palace_screenshot_2023_11_16_093318,Ibrahim_Palace_Screenshot 2023-11-16 093318.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة لبرج أسطواني من أبراج قلعة زعبل الحجرية قيد الترميم على قمة الجبل الصخري في,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,نعم,yes,0,,,1,1.12,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.803957+00:00
architecture_diriyah_d1__no,architecture_diriyah_d1,Diriyah_d1.png,architecture,no,حي الطريف بالدرعية,قصر المربع التاريخي,صورة لقصر المربع التاريخي المرمم، بجدران مستقيمة نظيفة الحواف وأروقة مقنطرة منتظ,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,4.54,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.887307+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093223__no,architecture_ibrahim_palace_screenshot_2023_11_16_093223,Ibrahim_Palace_Screenshot 2023-11-16 093223.png,architecture,no,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة نهارية لبرجين من أبراج قلعة زعبل الأربعة المخروطية الشكل بشرفات مسننة، على ,هل هذا المبنى قلعة زعبل بسكاكا (الجوف)؟,لا,لا,no,1,,,1,1.92,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.907011+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093318__yes,architecture_ibrahim_palace_screenshot_2023_11_16_093318,Ibrahim_Palace_Screenshot 2023-11-16 093318.png,architecture,yes,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة لبرج أسطواني من أبراج قلعة زعبل الحجرية قيد الترميم على قمة الجبل الصخري في,هل هذا المبنى قصر إبراهيم بالهفوف؟,نعم,لا,no,0,,,1,1.35,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.983287+00:00
architecture_al_masmak_palace_masmak_11__yes,architecture_al_masmak_palace_masmak_11,Al_Masmak_Palace_masmak (11).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة للمدخل الرئيسي لقصر المربع التاريخي، ببوابة مقنطرة كبيرة ضمن أروقة القصر، و,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,1,4.64,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.987201+00:00
architecture_ithra_screenshot_2023_10_31_111009__no,architecture_ithra_screenshot_2023_10_31_111009,Ithra_Screenshot 2023-10-31 111009.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، بقبته الهندسية الضخمة المثقوبة بزخارف نجمية متشا,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,1,1.05,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:10.989882+00:00
architecture_al_masmak_palace_masmak_11__no,architecture_al_masmak_palace_masmak_11,Al_Masmak_Palace_masmak (11).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة للمدخل الرئيسي لقصر المربع التاريخي، ببوابة مقنطرة كبيرة ضمن أروقة القصر، و,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,4.97,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.316137+00:00
architecture_king_abdullah_financial_district_kafd_k10__yes,architecture_king_abdullah_financial_district_kafd_k10,King_Abdullah_Financial_District_KAFD_k10.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة نهارية لمركز دبي المالي العالمي (DIFC)، مكتمل الإنشاء بالكامل بأبراجه الزجا,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,1.04,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.390533+00:00
architecture_ithra_screenshot_2023_10_31_111316__no,architecture_ithra_screenshot_2023_10_31_111316,Ithra_Screenshot 2023-10-31 111316.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة نهارية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الفضية المعدنية الطبيعية ال,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,1,1.11,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.431000+00:00
architecture_ithra_screenshot_2023_10_31_111128__no,architecture_ithra_screenshot_2023_10_31_111128,Ithra_Screenshot 2023-10-31 111128.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الضخمة المثقوبة بزخارف نجمية,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,1,1.3,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.480292+00:00
architecture_ibrahim_palace_screenshot_2023_11_16_093255__yes,architecture_ibrahim_palace_screenshot_2023_11_16_093255,Ibrahim_Palace_Screenshot 2023-11-16 093255.png,architecture,yes,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لقلعة زعبل، منشأة عسكرية دفاعية بحتة تخلو من أي قباب أو مآذن، تتكون م,هل هذا المبنى قصر إبراهيم بالهفوف؟,نعم,لا,no,0,,,1,2.44,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.527376+00:00
architecture_ithra_screenshot_2023_10_31_111009__yes,architecture_ithra_screenshot_2023_10_31_111009,Ithra_Screenshot 2023-10-31 111009.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، بقبته الهندسية الضخمة المثقوبة بزخارف نجمية متشا,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,1.77,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.582910+00:00
architecture_ithra_screenshot_2023_10_31_111316__yes,architecture_ithra_screenshot_2023_10_31_111316,Ithra_Screenshot 2023-10-31 111316.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة نهارية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الفضية المعدنية الطبيعية ال,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,1.29,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.583124+00:00
architecture_king_abdullah_financial_district_kafd_k11__yes,architecture_king_abdullah_financial_district_kafd_k11,King_Abdullah_Financial_District_KAFD_k11.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة جوية ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه الزجاجية مبنى ا,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,0.93,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.730694+00:00
architecture_king_abdullah_financial_district_kafd_k12__yes,architecture_king_abdullah_financial_district_kafd_k12,King_Abdullah_Financial_District_KAFD_k12.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه مبنى البوابة (ذا غيت,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,0.87,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.775083+00:00
architecture_al_masmak_palace_masmak_10__yes,architecture_al_masmak_palace_masmak_10,Al_Masmak_Palace_masmak (10).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة قريبة لركن من أروقة قصر المربع التاريخي المقنطرة، تُظهر عموداً حجرياً واحدا,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,1,5.63,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:11.978227+00:00
architecture_king_abdullah_financial_district_kafd_k12__no,architecture_king_abdullah_financial_district_kafd_k12,King_Abdullah_Financial_District_KAFD_k12.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه مبنى البوابة (ذا غيت,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,نعم,yes,0,,,1,1.11,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:12.089783+00:00
architecture_al_masmak_palace_masmak_10__no,architecture_al_masmak_palace_masmak_10,Al_Masmak_Palace_masmak (10).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة قريبة لركن من أروقة قصر المربع التاريخي المقنطرة، تُظهر عموداً حجرياً واحدا,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,5.89,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:12.235424+00:00
architecture_king_abdullah_financial_district_kafd_k11__no,architecture_king_abdullah_financial_district_kafd_k11,King_Abdullah_Financial_District_KAFD_k11.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة جوية ليلية لمركز دبي المالي العالمي (DIFC)، يظهر بين أبراجه الزجاجية مبنى ا,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,نعم,yes,0,,,1,1.43,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:12.315058+00:00
architecture_al_masmak_palace_masmak_1__no,architecture_al_masmak_palace_masmak_1,Al_Masmak_Palace_masmak (1).png,architecture,no,قصر المصمك,قصر المربع التاريخي,صورة لقصر المربع التاريخي بالرياض، أحد أشهر القصور الطينية التي شيدها الملك عبدا,هل هذا المبنى قصر المربع التاريخي؟,لا,نعم,yes,0,,,1,5.97,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:12.320474+00:00
architecture_king_abdullah_financial_district_kafd_k13__yes,architecture_king_abdullah_financial_district_kafd_k13,King_Abdullah_Financial_District_KAFD_k13.png,architecture,yes,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر مبنى البوابة (ذا غيت) ذو الشكل ,هل هذا المبنى مركز الملك عبدالله المالي (كافد)؟,نعم,لا,no,0,,,1,1.75,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:12.740233+00:00
architecture_ithra_screenshot_2023_10_31_111325__no,architecture_ithra_screenshot_2023_10_31_111325,Ithra_Screenshot 2023-10-31 111325.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة لمتحف اللوفر أبوظبي عند الشفق بألوان سماء وردية وزرقاء، تُظهر قبته الهندسية,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,1,2.4,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:12.753423+00:00
architecture_kingdom_tower_mam_11__yes,architecture_kingdom_tower_mam_11,Kingdom_Tower_mam (11).png,architecture,yes,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية تحت سماء غائمة رمادية، تُظهر واجهته الزجاجية اللامعة وهيكله ا,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,1.53,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.057179+00:00
architecture_kingdom_tower_mam_10__yes,architecture_kingdom_tower_mam_10,Kingdom_Tower_mam (10).png,architecture,yes,برج المملكة,برج الفيصلية,صورة ليلية لبرج الفيصلية مضاءً بإضاءة أرجوانية وزرقاء، تُظهر الهيكل الكروي الذهب,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,1.83,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.256837+00:00
architecture_king_abdullah_financial_district_kafd_k10__no,architecture_king_abdullah_financial_district_kafd_k10,King_Abdullah_Financial_District_KAFD_k10.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة نهارية لمركز دبي المالي العالمي (DIFC)، مكتمل الإنشاء بالكامل بأبراجه الزجا,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,لا,no,1,,,1,2.81,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.315798+00:00
architecture_ithra_screenshot_2023_10_31_111325__yes,architecture_ithra_screenshot_2023_10_31_111325,Ithra_Screenshot 2023-10-31 111325.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة لمتحف اللوفر أبوظبي عند الشفق بألوان سماء وردية وزرقاء، تُظهر قبته الهندسية,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,2.99,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.340428+00:00
architecture_ithra_screenshot_2023_10_31_111128__yes,architecture_ithra_screenshot_2023_10_31_111128,Ithra_Screenshot 2023-10-31 111128.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الضخمة المثقوبة بزخارف نجمية,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,1,3.64,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.606601+00:00
architecture_king_abdullah_financial_district_kafd_k13__no,architecture_king_abdullah_financial_district_kafd_k13,King_Abdullah_Financial_District_KAFD_k13.png,architecture,no,مركز الملك عبدالله المالي (كافد),مركز دبي المالي العالمي (DIFC),صورة ليلية لمركز دبي المالي العالمي (DIFC)، يظهر مبنى البوابة (ذا غيت) ذو الشكل ,هل هذا المبنى مركز دبي المالي العالمي (DIFC)؟,لا,نعم,yes,0,,,1,2.72,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.714350+00:00
architecture_kingdom_tower_mam_12__no,architecture_kingdom_tower_mam_12,Kingdom_Tower_mam (12).png,architecture,no,برج المملكة,برج الفيصلية,صورة مقربة من أسفل لبرج الفيصلية، تُظهر انعكاس ضوء الشمس على هيكله الكروي الذهبي,هل هذا المبنى برج الفيصلية؟,لا,لا,no,1,,,1,2.11,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.836659+00:00
architecture_quba_mosque_quba_1__yes,architecture_quba_mosque_quba_1,Quba_Mosque_quba (1).png,architecture,yes,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين بالمدينة المنورة، ذي القبتين المتقاربتين في الحجم ترتفعان نح,هل هذا المبنى مسجد قباء؟,نعم,لا,no,0,,,1,0.93,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:13.982602+00:00
architecture_kingdom_tower_mam_10__no,architecture_kingdom_tower_mam_10,Kingdom_Tower_mam (10).png,architecture,no,برج المملكة,برج الفيصلية,صورة ليلية لبرج الفيصلية مضاءً بإضاءة أرجوانية وزرقاء، تُظهر الهيكل الكروي الذهب,هل هذا المبنى برج الفيصلية؟,لا,نعم,yes,0,,,1,2.6,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:14.080033+00:00
architecture_maraya_mirror_1__no,architecture_maraya_mirror_1,Maraya_mirror (1).png,architecture,no,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة لمتحف المستقبل بدبي، ذي الشكل البيضاوي المفرغ، تغطي واجهته عبارات شعرية بال,هل هذا المبنى متحف المستقبل بدبي؟,لا,لا,no,1,,,1,2.18,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:14.161103+00:00
architecture_quba_mosque_quba_10__yes,architecture_quba_mosque_quba_10,Quba_Mosque_quba (10).png,architecture,yes,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين الأبيض بالمدينة المنورة من زاوية أخرى، تُظهر القبتين المتقار,هل هذا المبنى مسجد قباء؟,نعم,لا,no,0,,,1,1.22,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:14.535426+00:00
architecture_quba_mosque_quba_10__no,architecture_quba_mosque_quba_10,Quba_Mosque_quba (10).png,architecture,no,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين الأبيض بالمدينة المنورة من زاوية أخرى، تُظهر القبتين المتقار,هل هذا المبنى مسجد القبلتين؟,لا,نعم,yes,0,,,1,1.41,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:14.747808+00:00
architecture_maraya_mirror_11__no,architecture_maraya_mirror_11,Maraya_mirror (11).png,architecture,no,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة قريبة لواجهة متحف المستقبل بدبي، تُظهر فتحة نافذة على شكل عبارة شعرية بالخط,هل هذا المبنى متحف المستقبل بدبي؟,لا,لا,no,1,,,1,2.66,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:14.977967+00:00
architecture_quba_mosque_quba_1__no,architecture_quba_mosque_quba_1,Quba_Mosque_quba (1).png,architecture,no,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين بالمدينة المنورة، ذي القبتين المتقاربتين في الحجم ترتفعان نح,هل هذا المبنى مسجد القبلتين؟,لا,نعم,yes,0,,,1,1.92,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:15.173971+00:00
architecture_kingdom_tower_mam_11__no,architecture_kingdom_tower_mam_11,Kingdom_Tower_mam (11).png,architecture,no,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية تحت سماء غائمة رمادية، تُظهر واجهته الزجاجية اللامعة وهيكله ا,هل هذا المبنى برج الفيصلية؟,لا,لا,no,1,,,1,3.86,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:15.446432+00:00
architecture_kingdom_tower_mam_1__yes,architecture_kingdom_tower_mam_1,Kingdom_Tower_mam (1).png,architecture,yes,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية الزجاجي الشاهق المدبب من الأعلى، يعلوه هيكل كروي ذهبي كبير، ت,هل هذا المبنى برج المملكة؟,نعم,لا,no,0,,,1,4.26,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:15.579275+00:00
architecture_kingdom_tower_mam_1__no,architecture_kingdom_tower_mam_1,Kingdom_Tower_mam (1).png,architecture,no,برج المملكة,برج الفيصلية,صورة لبرج الفيصلية الزجاجي الشاهق المدبب من الأعلى، يعلوه هيكل كروي ذهبي كبير، ت,هل هذا المبنى برج الفيصلية؟,لا,لا,no,1,,,1,4.2,openai/gpt-4o-mini,openrouter,1,1,0,2026-08-28T13:10:15.586275+00:00
